invoice_id,Client,Company Code,Fiscal Year,Document Number,Line Item Number,Assignment Number,Billing Number,Customer ID,Customer Name,Currency Code,Amount,Document Date,Due Date
5112,001,1000,2013,1000046589,001,INV100000000005197,3110108829,QYY2957205,Park & Lee Solutions,EUR,253598.43,20130920,20131005
5113,001,1000,2013,1000006529,001,INV100000000009407,6421485800,QYY2957205,Park & Lee Solutions,EUR,149782.93,20130920,20131027
5114,001,1000,2013,1000012092,001,INV100000000016131,5230940810,QYY2957205,Park & Lee Solutions,EUR,88455.13,20130920,20130924
5115,001,1000,2013,1000012832,001,INV100000000002866,7372013647,QYY2957205,Park & Lee Solutions,EUR,22119.24,20130920,20131012
5116,001,1000,2013,1000009938,001,INV100000000021331,2673341036,QYY2957205,Park & Lee Solutions,EUR,69967.47,20130920,20131104
5117,001,2000,2007,1000026895,001,INV100000000004818,0286007959,KST5094255,Infinity Edge Technologies,EUR,84085.11,20070920,20070930
5118,001,1000,2004,1000022924,001,INV100000000011849,2990046604,CZR7214715,Patel & Sons Pvt. Ltd.,USD,90400.49,20040920,20040926
5119,001,1000,2004,1000001155,001,INV100000000006846,7412509183,CZR7214715,Patel & Sons Pvt. Ltd.,USD,218556.73,20040920,20041002
5120,001,1000,2004,1000007765,001,INV100000000059289,2103041439,CZR7214715,Patel & Sons Pvt. Ltd.,USD,84190.81,20040920,20040929
5121,001,1000,2004,1000008153,001,INV100000000004919,7284664357,CZR7214715,Patel & Sons Pvt. Ltd.,USD,181990.24,20040920,20040925
5122,001,1000,2004,1000011375,001,INV100000000039171,6995188789,CZR7214715,Patel & Sons Pvt. Ltd.,USD,46791.22,20040920,20041002
5123,001,1000,2015,1000001532,002,INV100000000015988,8064993496,YMT4618717,Red Maple Ventures,USD,112419.41,20150920,20151013
5124,001,1000,2002,1000008084,001,INV100000000026191,7772299991,AVR1905370,Dupont & Frères SARL,EUR,132051.08,20020920,20021007
5125,001,3000,2019,1000024176,001,INV100000000010063,9528826813,GXB1113780,Hassan & Co. Ltd.,EUR,170940.83,20190920,20191007
5126,001,3000,2019,1000004020,001,INV100000000001469,7310737312,GXB1113780,Hassan & Co. Ltd.,EUR,160860.65,20190920,20191020
5127,001,3000,2019,1000005891,001,INV100000000001759,5988300679,GXB1113780,Hassan & Co. Ltd.,EUR,257512.52,20190920,20190928
5128,001,1000,2011,1000071966,001,INV100000000001432,6056736916,XWZ9909813,Crimson Event Management,USD,528541.54,20110920,20111019
5129,001,1000,2024,1000013974,001,INV100000000009326,7034755509,CEI4303673,Bianchi & Figli SRL,EUR,374891.86,20240920,20241020
5130,001,1000,2015,1000046883,001,INV100000000018170,2658465941,YSV1911248,Galaxy IT Services,JPY,53340501.07,20150920,20151001
5131,001,1000,2022,1000011683,001,INV100000000010984,3871526678,TIH6044372,Dubois & Frères SARL,USD,59213.94,20220920,20221005
5132,001,1000,2024,1000008220,001,INV100000000007834,3104604053,JYB8631854,Dubois & Co. S.A.R.L.,USD,414111.43,20240920,20241006
5133,001,4000,2020,1000025797,001,INV100000000002878,5300561914,JJM5054555,Shoreline Property Group,USD,250381.72,20200920,20201017
5134,001,4000,2023,1000001504,001,INV100000000003248,0429046954,CDK1354752,Ivanov & Partners Ltd.,USD,306529.44,20230920,20231002
5135,001,4000,2010,1000002861,001,INV100000000009345,9554469113,RJT9884296,OpalStone Mining Inc.,EUR,145644.08,20100920,20100929
5136,001,4000,2010,1000018169,001,INV100000000003644,6346941713,RJT9884296,OpalStone Mining Inc.,EUR,150757.48,20100920,20100923
5137,001,4000,2010,1000000517,001,INV100000000000550,4384869160,RJT9884296,OpalStone Mining Inc.,EUR,122776.79,20100920,20101004
5138,001,1000,2022,1000004829,004,INV100000000000065,8170830688,KVF4482570,Santos & Filhos Comércio,EUR,36919.45,20220920,20220922
5139,001,1000,2014,1000002211,001,INV100000000005073,7944479247,MLW7256855,Santos & Filho Lda.,AUD,134305.22,20140920,20141011
5140,001,1000,2016,1000000572,001,INV100000000006498,7592400287,TIH6044372,Dubois & Frères SARL,USD,134020.38,20160920,20160925
5141,001,3000,2008,1000006923,001,INV100000000002124,3638928570,JJM5054555,Shoreline Property Group,USD,191755.85,20080920,20080922
5142,001,1000,2024,1000041428,001,INV100000000013370,7767853041,XWZ9909813,Crimson Event Management,USD,26153.07,20240920,20240924
5143,001,2000,2001,1000000389,001,INV100000000002873,9193017656,UXJ6820071,Rossi & Figli S.p.A.,CHF,267738.42,20010920,20011004
5144,001,2000,2001,1000005207,001,INV100000000006057,5467706686,UXJ6820071,Rossi & Figli S.p.A.,CHF,204871.1,20010920,20011015
5145,001,2000,2001,1000036329,002,INV100000000017647,5971190164,UXJ6820071,Rossi & Figli S.p.A.,CHF,104524.06,20010920,20010928
5146,001,2000,2001,1000006925,001,INV100000000013147,7143732709,UXJ6820071,Rossi & Figli S.p.A.,CHF,144499.67,20010920,20010922
5147,001,2000,2001,1000000626,001,INV100000000001719,1771937380,UXJ6820071,Rossi & Figli S.p.A.,CHF,207477.68,20010920,20011020
5148,001,2000,2005,1000026001,002,INV100000000006873,2612007040,RJT9884296,OpalStone Mining Inc.,EUR,288137.22,20050920,20051014
5149,001,2000,2021,1000015707,001,INV100000000013646,6809147342,TAE8255972,Lumen Power Technologies,EUR,54887.59,20210920,20211020
5150,001,5000,2004,1000008336,001,INV100000000008071,7383350248,TIH6044372,Dubois & Frères SARL,USD,288602.41,20040920,20041001
5151,001,2000,2001,1000004963,001,INV100000000016906,9526556350,JJM5054555,Shoreline Property Group,USD,66169.51,20010920,20010930
5152,001,1000,2001,1000008665,001,INV100000000011892,6642090936,TCO9263651,Zhao & Sons Ltd.,EUR,21049.63,20010920,20011011
5153,001,1000,2001,1000003396,002,INV100000000024394,7740190565,TCO9263651,Zhao & Sons Ltd.,EUR,98102.67,20010920,20010926
5154,001,1000,2001,1000011326,001,INV100000000033381,8554431111,TCO9263651,Zhao & Sons Ltd.,EUR,145767.46,20010920,20011017
5155,001,1000,2001,1000006976,001,INV100000000005242,0695030042,TCO9263651,Zhao & Sons Ltd.,EUR,77658.15,20010920,20011028
5156,001,1000,2001,1000013046,001,INV100000000005474,3713351887,TCO9263651,Zhao & Sons Ltd.,EUR,416627.58,20010920,20011004
5157,001,2000,2020,1000008004,001,INV100000000008193,6071508040,MUT0417299,Ramirez & Hijos Consultoría,USD,100182.35,20200920,20201005
5158,001,2000,2020,1000001088,001,INV100000000013689,9622414246,MUT0417299,Ramirez & Hijos Consultoría,USD,49639.89,20200920,20201006
5159,001,2000,2020,1000013220,001,INV100000000001547,6304336903,MUT0417299,Ramirez & Hijos Consultoría,USD,130552.03,20200920,20201012
5160,001,2000,2020,1000003102,001,INV100000000025243,8102011855,MUT0417299,Ramirez & Hijos Consultoría,USD,72556.41,20200920,20201011
5161,001,2000,2006,1000001625,001,INV100000000003423,3491770869,MUT0417299,Ramirez & Hijos Consultoría,USD,291520.15,20060920,20060922
5162,001,1000,2002,1000011910,001,INV100000000017289,0254796853,YMT4618717,Red Maple Ventures,USD,167494.32,20020920,20021012
5163,001,1000,2002,1000003533,001,INV100000000017310,3072682163,YMT4618717,Red Maple Ventures,USD,96248.34,20020920,20021001
5164,001,1000,2002,1000001076,001,INV100000000002923,0443560760,YMT4618717,Red Maple Ventures,USD,95657.53,20020920,20021007
5165,001,1000,2002,1000008982,001,INV100000000012424,8061337569,YMT4618717,Red Maple Ventures,USD,20801.28,20020920,20021108
5166,001,1000,2002,1000002553,001,INV100000000000615,7216478806,YMT4618717,Red Maple Ventures,USD,210245.51,20020920,20020923
5167,001,3000,2000,1000006034,001,INV100000000004740,3360506885,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,58463.81,20000920,20001013
5168,001,1000,2000,1000009049,003,INV100000000019756,3923547433,ZAL0239607,Aurora Digital Labs,USD,85281.16,20000920,20001013
5169,001,7000,2021,1000004371,001,INV100000000009452,3702277191,JYB8631854,Dubois & Co. S.A.R.L.,USD,39353.5,20210920,20210928
5170,001,3000,2005,1000008620,001,INV100000000013473,5804443920,BEY4435252,Vulcan Heavy Industries,USD,126992.27,20050920,20051014
5171,001,1000,2015,1000007230,001,INV100000000000269,8653812722,KST5094255,Infinity Edge Technologies,EUR,203953.03,20150920,20151001
5172,001,1000,2021,1000000304,001,INV100000000030142,1798763220,UXJ6820071,Rossi & Figli S.p.A.,CHF,199475.3,20210920,20211013
5173,001,1000,2008,1000005356,001,INV100000000007929,7563282679,TIH6044372,Dubois & Frères SARL,USD,70071.35,20080920,20081009
5174,001,2000,2009,1000015961,002,INV100000000001535,7373409183,XVO6675883,Schmidt & Co. Handels,USD,461133.43,20090920,20090930
5175,001,1000,2003,1000020969,001,INV100000000003406,8321353425,KVF4482570,Santos & Filhos Comércio,EUR,111143.71,20030920,20031020
5176,001,1000,2004,1000002821,001,INV100000000030160,0838679366,JVE9656627,Vista Health Care Services,USD,224517.33,20040920,20041015
5177,001,1000,2009,1000053470,001,INV100000000000268,3627110108,RJT9884296,OpalStone Mining Inc.,EUR,116651.19,20090920,20091003
5178,001,1000,2010,1000034314,002,INV100000000019416,9252147878,TCO9263651,Zhao & Sons Ltd.,EUR,320807.34,20100920,20101013
5179,001,1000,2014,1000013120,001,INV100000000000528,6746983967,IUX2238877,Patel & Co. Pvt. Ltd.,USD,156930.24,20140920,20141027
5180,001,3000,2023,1000010345,001,INV100000000010231,3943221062,YGQ8237982,Eagle Financial Group,USD,308575.61,20230920,20231010
5181,001,1000,2002,1000000868,001,INV100000000007441,2345699460,TLW0369383,Blue Horizon Travel Ltd,JPY,4014944.89,20020920,20020923
5182,001,1000,2020,1000020706,002,INV100000000022950,4612275008,YMT4618717,Red Maple Ventures,USD,137709.55,20200920,20200930
5183,001,2000,2002,1000010041,001,INV100000000000831,9019432051,YSD3087280,Ramirez & Hijos Servicios,USD,255608.98,20020920,20021012
5184,001,2000,2016,1000012863,001,INV100000000007551,8273153865,GPN1729300,Schmidt & Partners AG,KRW,179422901.49,20160920,20161006
5185,001,1000,2023,1000008858,001,INV100000000013648,8661077363,RJT9884296,OpalStone Mining Inc.,EUR,43433.5,20230920,20231008
5186,001,1000,2007,1000004493,001,INV100000000018413,9699638117,YSV1911248,Galaxy IT Services,JPY,7699545.38,20070920,20071023
5187,001,1000,2014,1000001844,001,INV100000000003959,3246473081,NVA0018948,Liu & Chao Engineering,NOK,1201856.59,20140920,20141007
5188,001,3000,2017,1000007521,001,INV100000000025257,7408086293,NVA0018948,Liu & Chao Engineering,NOK,3213520.29,20170920,20171015
5189,001,5000,2019,1000015193,001,INV100000000002354,6897930378,GXB1113780,Hassan & Co. Ltd.,EUR,296346.42,20190920,20191008
5190,001,5000,2019,1000007631,001,INV100000000005344,3463718697,GXB1113780,Hassan & Co. Ltd.,EUR,17028.52,20190920,20191008
5191,001,5000,2019,1000037603,001,INV100000000006521,6569184358,GXB1113780,Hassan & Co. Ltd.,EUR,296739.96,20190920,20190925
5192,001,5000,2019,1000016125,001,INV100000000021825,0269819085,GXB1113780,Hassan & Co. Ltd.,EUR,325674.9,20190920,20190930
5193,001,1000,2021,1000007493,001,INV100000000023067,0995110037,QNK4898931,Bertolini & Figli S.p.A.,JPY,12883771.75,20210920,20211015
5194,001,2000,2000,1000009440,001,INV100000000001637,7890102749,YSD3087280,Ramirez & Hijos Servicios,USD,85825.43,20000920,20001104
5195,001,1000,2007,1000006822,001,INV100000000020772,2435601396,EIJ1498063,Rossi & Figli Costruzioni,USD,298963.37,20070920,20071004
5196,001,1000,2010,1000000393,002,INV100000000002364,9568393282,MUT0417299,Ramirez & Hijos Consultoría,USD,316179.34,20100920,20101018
5197,001,1000,2010,1000011211,001,INV100000000012423,5061388713,MUT0417299,Ramirez & Hijos Consultoría,USD,143676.8,20100920,20101003
5198,001,2000,2024,1000010393,001,INV100000000012289,0074737846,JYB8631854,Dubois & Co. S.A.R.L.,USD,131292.21,20240920,20240923
5199,001,2000,2020,1000001217,001,INV100000000021517,6556818991,TCO9263651,Zhao & Sons Ltd.,EUR,71302.44,20200920,20201009
5200,001,2000,2001,1000020156,001,INV100000000023849,1179556981,YMT4618717,Red Maple Ventures,USD,206637.4,20010920,20011022
5201,001,2000,2001,1000009739,001,INV100000000007473,0370080980,YMT4618717,Red Maple Ventures,USD,332464.89,20010920,20011008
5202,001,2000,2001,1000021134,001,INV100000000006955,5639886647,YMT4618717,Red Maple Ventures,USD,60966.88,20010920,20011006
5203,001,3000,2002,1000009031,001,INV100000000002917,2076953154,RJT9884296,OpalStone Mining Inc.,EUR,209064.1,20020920,20021018
5204,001,1000,2003,1000002692,001,INV100000000038186,0155014058,KVF4482570,Santos & Filhos Comércio,EUR,217725.88,20030920,20031007
5205,001,1000,2020,1000031310,001,INV100000000007243,7658456607,XWZ9909813,Crimson Event Management,USD,149178.51,20200920,20201001
5206,001,1000,2018,1000006326,001,INV100000000001797,6908499086,JVE9656627,Vista Health Care Services,USD,363108.53,20180920,20181015
5207,001,1000,2018,1000016037,001,INV100000000010793,6816246113,JVE9656627,Vista Health Care Services,USD,198403.5,20180920,20180928
5208,001,1000,2018,1000023559,002,INV100000000009716,1274293540,JVE9656627,Vista Health Care Services,USD,173773.99,20180920,20180920
5209,001,1000,2018,1000004309,001,INV100000000016648,8728468925,JVE9656627,Vista Health Care Services,USD,21558.4,20180920,20181014
5210,001,1000,2004,1000026343,001,INV100000000030205,6202823119,DDD0641353,Zhang & Co. Limited,USD,72700.13,20040920,20040924
5211,001,2000,2009,1000000416,001,INV100000000007617,0621482970,DDD0641353,Zhang & Co. Limited,USD,208582.6,20090920,20090929
5212,001,2000,2017,1000018703,001,INV100000000008965,0263921157,JMV1008381,Bertolini & Co. SRL,JPY,29547312.58,20170920,20171003
5213,001,2000,2017,1000008552,001,INV100000000001444,0359363331,JMV1008381,Bertolini & Co. SRL,JPY,41741194.61,20170920,20171005
5214,001,2000,2017,1000009474,001,INV100000000004701,9744520851,JMV1008381,Bertolini & Co. SRL,JPY,14374424.28,20170920,20171002
5215,001,2000,2017,1000011544,001,INV100000000014592,0103527757,JMV1008381,Bertolini & Co. SRL,JPY,14316681.21,20170920,20171020
5216,001,1000,2011,1000012487,001,INV100000000003713,0617414117,MUT0417299,Ramirez & Hijos Consultoría,USD,35270.75,20110920,20110921
5217,001,1000,2014,1000015988,001,INV100000000011728,5549085719,TCO9263651,Zhao & Sons Ltd.,EUR,136027.28,20140920,20141004
5218,001,1000,2011,1000005032,001,INV100000000006963,5502535956,JYB8631854,Dubois & Co. S.A.R.L.,USD,239378.69,20110920,20111002
5219,001,1000,2011,1000003876,001,INV100000000002517,9107366258,JYB8631854,Dubois & Co. S.A.R.L.,USD,100183.2,20110920,20111017
5220,001,1000,2011,1000023121,001,INV100000000022072,5142386819,JYB8631854,Dubois & Co. S.A.R.L.,USD,257185.6,20110920,20110926
5221,001,1000,2011,1000001180,001,INV100000000006164,4681652857,JYB8631854,Dubois & Co. S.A.R.L.,USD,62520.2,20110920,20111016
5222,001,1000,2001,1000013906,001,INV100000000007438,6957333936,YMT4618717,Red Maple Ventures,USD,84635.45,20010920,20011021
5223,001,3000,2005,1000013910,001,INV100000000000538,5217365061,BEY4435252,Vulcan Heavy Industries,USD,149342.32,20050920,20050927
5224,001,3000,2002,1000008222,001,INV100000000008378,8115689937,ZAL0239607,Aurora Digital Labs,USD,132918.49,20020920,20021006
5225,001,1000,2006,1000002123,001,INV100000000009594,9325955232,JJM5054555,Shoreline Property Group,USD,83486.41,20060920,20061010
5226,001,1000,2006,1000003748,001,INV100000000015471,6427792180,JJM5054555,Shoreline Property Group,USD,157299.36,20060920,20061017
5227,001,1000,2006,1000000081,001,INV100000000001466,1231000057,JJM5054555,Shoreline Property Group,USD,350081.67,20060920,20061020
5228,001,1000,2006,1000000711,001,INV100000000006144,0456307020,JJM5054555,Shoreline Property Group,USD,14652.61,20060920,20061006
5229,001,2000,2009,1000004474,002,INV100000000028182,2185695256,QYY2957205,Park & Lee Solutions,EUR,120191.66,20090920,20090927
5230,001,1000,2010,1000020129,002,INV100000000019687,3925332574,EVP4571878,Renault & Fils SARL,EUR,213390.12,20100920,20101005
5231,001,1000,2010,1000001070,001,INV100000000034057,9899480080,EVP4571878,Renault & Fils SARL,EUR,326867.37,20100920,20101009
5232,001,1000,2010,1000003849,001,INV100000000001102,9697381738,EVP4571878,Renault & Fils SARL,EUR,175311.9,20100920,20101017
5233,001,1000,2010,1000003961,001,INV100000000014194,2741322836,EVP4571878,Renault & Fils SARL,EUR,19628.79,20100920,20101001
5234,001,2000,2023,1000021092,001,INV100000000002408,5077397296,XWZ9909813,Crimson Event Management,USD,226656.19,20230920,20231024
5235,001,3000,2007,1000006164,001,INV100000000005300,5536665262,TIH6044372,Dubois & Frères SARL,USD,77888.85,20070920,20070930
5236,001,2000,2007,1000009732,001,INV100000000014067,2709569806,EEN7276041,Apollo Catering Services,USD,54214.35,20070920,20071020
5237,001,3000,2011,1000008506,001,INV100000000005025,8386428790,PNH6985521,Smith & Co. Consulting,USD,202662.35,20110920,20111019
5238,001,1000,2019,1000010024,001,INV100000000045418,6905404952,MLW7256855,Santos & Filho Lda.,AUD,520838.72,20190920,20190927
5239,001,1000,2019,1000002890,001,INV100000000011149,5545127318,MLW7256855,Santos & Filho Lda.,AUD,110084.4,20190920,20191007
5240,001,1000,2019,1000003046,001,INV100000000005978,8738019723,MLW7256855,Santos & Filho Lda.,AUD,134624.16,20190920,20191011
5241,001,1000,2019,1000013448,001,INV100000000010226,0031803599,MLW7256855,Santos & Filho Lda.,AUD,336190.09,20190920,20191004
5242,001,1000,2016,1000001704,001,INV100000000019073,9109950002,TLW0369383,Blue Horizon Travel Ltd,JPY,10729628.74,20160920,20161011
5243,001,2000,2019,1000009880,001,INV100000000003051,8236404773,ABL2462450,Kim & Choi Electronics,EUR,47798.35,20190920,20191007
5244,001,3000,2017,1000032164,001,INV100000000009610,8005013429,QNK4898931,Bertolini & Figli S.p.A.,JPY,44454774.15,20170920,20171016
5245,001,1000,2008,1000008881,002,INV100000000004718,6966053234,IUX2238877,Patel & Co. Pvt. Ltd.,USD,255430.62,20080920,20081023
5246,001,2000,2001,1000005955,001,INV100000000006647,2930737088,KBR7146665,TerraNova Energy Co.,KRW,279081038.43,20010920,20011012
5247,001,3000,2006,1000005101,002,INV100000000001908,1146377867,EVP4571878,Renault & Fils SARL,EUR,171827.72,20060920,20061003
5248,001,4000,2015,1000005793,001,INV100000000003773,7390365190,YMT4618717,Red Maple Ventures,USD,84182.82,20150920,20151013
5249,001,4000,2015,1000019778,002,INV100000000022701,2253366045,YMT4618717,Red Maple Ventures,USD,50554.47,20150920,20150922
5250,001,4000,2015,1000003837,001,INV100000000019269,1607103663,YMT4618717,Red Maple Ventures,USD,18551.16,20150920,20150929
5251,001,4000,2015,1000015884,001,INV100000000006266,6293247361,YMT4618717,Red Maple Ventures,USD,91008.63,20150920,20151004
5252,001,2000,2012,1000002732,001,INV100000000002636,5486127233,RJT9884296,OpalStone Mining Inc.,EUR,278224.46,20120920,20120925
5253,001,2000,2012,1000000454,001,INV100000000000834,0000739166,RJT9884296,OpalStone Mining Inc.,EUR,144168.1,20120920,20120922
5254,001,1000,2008,1000017445,001,INV100000000017000,8392488171,UNU1323836,Ferrari & Figli SRL,USD,341738.34,20080920,20081006
5255,001,2000,2023,1000001401,001,INV100000000015412,6250881145,KVF4482570,Santos & Filhos Comércio,EUR,214487.12,20230920,20231002
