payment_id,Business Partner,Account Number,Memo Line,Amount,Currency,Posting Date
995,Smith & Co. Consulting,US19VSBR67014868444450,RECEIPT INV100000000001876 ,50510.27,USD,20001004
996,Renault & Fils SARL,EU80SHBU99676216281717,RECEIPT  INV10000000003324,81795.14,EUR,20071001
997,Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF  100036398 0593861512,71624.53,EUR,20131023
998,Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY INV100000000023686  43s6kbtf,88949.71,USD,20211004
999,Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY INV100000000023686  fyk98,114677.46999999999,USD,20210923
1000,Ivanov & Partners Ltd.,SV19KKUN36138602803468,ORDER OF  INV10000000007928,51461.21000000001,USD,20211013
1001,Ivanov & Partners Ltd.,SV19KKUN36138602803468,ORDER OF  INV100000000007928,57452.55,USD,20210928
1002,CEM PLANNERS,SV20BJHO20887918360762,receipt number INV100000000102700  REF 838fcvbwmb3u23,142920.64,USD,20001101
1003,BF Ventures,IE22JEDG96856894531918,RECEIPT 110245552 ,22243.14,EUR,20031013
1004,Lumen Power Technologies,IE16XJVZ01668558714423,9899894 746 INV10000000000523,169426.94999999998,EUR,20040927
1005,IS Engineering Group,EC67UYGR03734181648440,PAY INV1000000000014 95 5148686312 enim89dyj1kldn,81036.25,USD,20131014
1006,Galaxy IT Services,JP55URXX19922438559959,payment  2 195008467 u2cg8gqfel5zv81,352236.65,JPY,20181009
1007,Galaxy IT Services,JP55URXX19922438559959,payment INV100000000010251 2195004867 o55l8l2ft1t7znt,3571943.35,JPY,20181016
1008,Galaxy IT Services,JP55URXX19922438559959,payment  21925008467 h500,5407034.26,JPY,20181014
1009,BF Ventures,IE32CVRJ97246549953146,RECEIPT 5164214888 NV100000000027839,82487.49,EUR,20191004
1010,Hassan & Sons Pvt. Ltd.,ES76JUUX87144638402773, 199 INV1 00000000003956,131675.24,EUR,20081011
1011,H&Co. Enterprises,ES21DMQH18438233280127,ORDER OF INV10000000001098 16712172833,156372.75,EUR,20211004
1012,Red Maple Ventures,US77ISES92996107819674,payment 900020545 INV100000000011143,137756.73,USD,20211101
1013,Red Maple Ventures,US77ISES92996107819674,payment 97000220545 ,11908.160000000003,USD,20210930
1014,Ferrari & Figli SRL,SV41OAYF71955705708972,ORDER OF 9458183057 ,62610.16,USD,20241013
1015,Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT INV100000000007175 ,29558.66,NZD,20211003
1016,Global Solutions Ltd,NZ26WIML96997855416658,RECEIPT  3020867215,63335.8,NZD,20210929
1017,SF Enterprises,AU97ZBMB38756221380797,"PAY  2314106575, 2302414619",967308.7700000001,AUD,20150929
1018,Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF INV100000000016167 1006547 ,29724.83,EUR,20041018
1019,Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF INV100000000016167 1000000002005 ,18670.15,EUR,20040928
1020,IP Consulting,SV19KKUN36138602803468,ORDER OF 81151417102 ,146430.75,USD,20241014
1021,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY  6409571805 top,18458.71,USD,20190922
1022,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY INV100000000011238  dl033a,9009.32,USD,20191030
1023,NFS ADVISORS,PA57EITK85774453544950,receipt number 63381901 69 INV10000000000420 REFERENCE ltt3mnkvjtj9,75002.51999999999,USD,20010921
1024,Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV0100000000007541,276137.8,EUR,20061019
1025,Nakamura Corp.,IE96HMFG05609084516214,080422219 INV10000000007912,80292.34999999999,EUR,20200928
1026,Nakamura Corp.,IE96HMFG05609084516214,08042221 98 INV10 0000000079142,170571.71000000002,EUR,20201002
1027,Hassan & Co. Ltd.,ES21DMQH18438233280127,ORDER OF  ref 0: 1940685104 ref 1: 2794074 ref 2: 55668 43043 ref 3: 4511082506,730162.63,EUR,20061014
1028,NFS ADVISORS,PA57EITK85774453544950,receipt number 106484763 INV1000 00000001453 REFERENCE s0br8pc6cofs,115240.24,USD,20201006
1029,BF Ventures,IE68ILGN99832823108385,RECEIPT 93653865083 IN100000000003385,280270.38,EUR,20121011
1030,Rossi & Figli S.p.A.,CH95BSGN16752983003443,3726042450 INV1000000 00001518,224920.12,CHF,20241024
1031,CEM PLANNERS,SV20BJHO20887918360762,receipt number INV100000000012814  REF 6jc,270552.83,USD,20131004
1032,Eagle Financial Group,US55FZFE21568608001876, INV100000000007391,214462.79,USD,20001006
1033,Crimson Event Management,SV12OVQE34825959716219,receipt number IN1V00000000000614  REF tbnmn0jp34,93350.64,USD,20171012
1034,OF Trading,ZW97JTDO82348480752347,receipt number REF 0: 9032753383REF 1: 4444091906REF 2: 0527014034REF 3: 0350769369  REF kw16j9r,513429.74,USD,20240922
1035,Shoreline Property Group,PA04ULMP25623811229020,8489159921 INV10000000004151 REFERENCE incmsn1egam,109640.29,USD,20241004
1036,Hassan & Sons Pvt. Ltd.,ES82ULNL75622001893869, 100007465 INV100000000030742,67728.08,EUR,20081017
1037,Schmidt & Partners AG,KR28BVOX73302140824849,receipt number  8929215208,246927337.86,KRW,20190926
1038,Schmidt & Partners AG,KR28BVOX73302140824849,receipt number INV100000000038967 ,198963764.01,KRW,20191005
1039,Oliveira & Filhos Comércio,ZW95DMTM45636270440856,receipt number  INV100000000023165 REF i5vam3oyt8s0,80154.3,USD,20221030
1040,RFC_88990,SV38XHWS88142304184916,ORDER OF  INV10000000001989,41087.54,USD,20201011
1041,RFC_88990,SV38XHWS88142304184916,ORDER OF  NV100000000001989,33133.52999999999,USD,20200924
1042,Vista Health Care Services,SV45AQUO19832173360815,payment INV10000000000849 ,135959.77,USD,20181024
1043,SC Trading,ZW51DNVB11230644344992,receipt number  INV10000000004931,21137.54,USD,20090923
1044,BC Ventures,JP10BDVR92723039543589,INV100000000000905 ,3455053.28,JPY,20221022
1045,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: 1281363868 ,135122.02,USD,20180926
1046,IP Consulting,SV19KKUN36138602803468,ORDER OF 9963887694787701469516024220226313177127 ,734049.9600000001,USD,20201004
1047,Bertolini & Co. SRL,JP35QALD51885621071608,IN V100000000006203 085531146,33231569.95,JPY,20141013
1048,Ramirez & Hijos Consultoría,EC52ABOT61230474486347,receipt number  8046734704,141202.5,USD,20051007
1049,Bertolini & Co. SRL,JP55COGP21284347642066, NO 0: 4202415465NO 1: 4012527414NO 2: 9791311204,101852089.14,JPY,20040923
1050,VISTA CARE NETWORK,SV45AQUO19832173360815,payment INV10000000000711 77243963,156008.8,USD,20190922
1051,OF Trading,ZW97JTDO82348480752347,receipt number 922993796 NIV100000000002812 REF 2k35s,37206.42,USD,20121019
1052,OF Trading,ZW97JTDO82348480752347,receipt number 0922993796 INV100000000020812 REF 11lmcemcz0uap,68488.08,USD,20121012
1053,Rossi Family Ventures,CH85XPHK60079323701744,708627 6529 INV1000000000028339,101090.17,CHF,20160929
1054,VHI MANUFACTURING,EC96HOBH95227782115933, 100000000639 INV100000000031722,269080.56,USD,20001010
1055,Tanaka Corp.,ZW93RJDG67969379417643,#RECEIPT: 77037397668 ,346942.84,USD,20221008
1056,Ivanov & Partners Ltd.,SV24IRDC19095196302839,ORDER OF  INV100000000019182,180213.65,USD,20010924
1057,Nakamura Corp.,IE84AKGT88064699207138,494564180 INV1002000000009020,80876.92,EUR,20220924
1058,Santos & Filho Lda.,AU97ZBMB38756221380797,PAY  7366456304,241909.84,AUD,20121004
1059,Santos Trading Co.,DE80EVCP03273345215817,RECEIPT  6489108605,166195.5,EUR,20201002
1060,ZC_Ltd_11212,US49NYRG26232164607062,receipt number INV10000000000236 3249115514,182331.9,USD,20221009
1061,OpalStone Mining Inc.,ES61SPTI39154749449893,receipt number INV10000000000479 1000011574 833768193,28929.33,EUR,20031012
1062,OpalStone Mining Inc.,ES61SPTI39154749449893,receipt number I8NV100000000000479 10004986 833768 1934,32468.6,EUR,20031011
1063,Rossi & Figli S.p.A.,CH49DGUS89277589722397,7227893427 ,224037.64,CHF,20171012
1064,Dubois & Co. S.A.R.L.,ZW36YWNE17469290674294,004090922 10019938 IN V100000000014051 NUM stzn8n5xoi99eq1,291678.15,USD,20191010
1065,Blue Horizon Travel Ltd,JP74DNBM06807398614973, 9192559120,46472621.800000004,JPY,20120930
1066,Shoreline Property Group,PA42MWCM68536817599324,"- 9265886160, - 0138105400, - 0940760616, - 4159931248  REFERENCE kt7hd4n5wo1v",533104.49,USD,20050929
1067,Zhao & Sons Ltd.,EU73WLSA12736180675587,payment 1402945939  REFERENCE wcqrtmnc,46236.84,EUR,20040929
1068,Zhao & Sons Ltd.,EU73WLSA12736180675587,payment  INV100000000015260 REFERENCE 68d84br49gz,184438.6,EUR,20041009
1069,Dubois & Frères SARL,ZW27IZUX97571132337325,receipt number INV100000000008104 ,96800.07,USD,20041105
1070,Pacific Ocean Fisheries,PA70JIXZ70733964113197,#RECEIPT: INV100000000007791 10000000008954 ,172422.85,USD,20050921
1071,Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV100000000006807,165880.94,EUR,20010922
1072,Nakamura & Co. 株式会社,IE96HMFG05609084516214,5677752519 ,44236.6,EUR,20121012
1073,Nakamura & Co. 株式会社,IE96HMFG05609084516214, INV100000000001687,50237.82,EUR,20121016
1074,Nexus Financial Services,PA68LDWF41360649112653,receipt number 43661838 53 INV1050000000002173 REFERENCE iir2n0l,234796.72,USD,20031004
1075,Santos & Filho Lda.,AU97ZBMB38756221380797,PAY INV100000000015929 ,95000.43,AUD,20190922
1076,IP Consulting,SV10VFQH77285949339087,ORDER OF 437060363 INV1030000000013340,44743.48,USD,20051007
1077,IP Consulting,SV10VFQH77285949339087,ORDER OF 470600363 INV1000000600013340,25816.08,USD,20051015
1078,NFS ADVISORS,PA57EITK85774453544950,receipt number 436607190 INV1002000000001373 REFERENCE a80v,41270.840000000004,USD,20071004
1079,ADL TECH,US15BUPR26459341280506,25170067040 IN V100000000000422,115732.23,USD,20051007
1080,DF Holdings,ZW77JSAD86352332836377,receipt number  ref 0: 58175173316 & ref 1: 1718684282 & ref 2: 7011652711 & ref 3: 4509597892 & ref 4: 304115890 & ref 5: 6204563,1200565.5599999998,USD,20020927
1081,Hassan & Co. Ltd.,ES21DMQH18438233280127,ORDER OF  ref 0: 05631866 ref 1: 0 169895492,342656.93,EUR,20110928
1082,Santos & Filhos Comércio,DE67TWOT27656151807588,RECEIPT  + 0901583412 + 3042080624 + 7311459867 + 2987692239,605379.72,EUR,20230924
1083,Vulcan Heavy Industries,EC55SQJM79995174944404, 10825 INV100000000006466,156813.84,USD,20231015
1084,Vulcan Heavy Industries,EC55SQJM79995174944404, 14389 INV100000000006466,92009.54000000001,USD,20230929
1085,Vista Health Care Services,SV45AQUO19832173360815,"payment  + 77326208562, + 013242137, + 58640514604, + 7344131044",725825.75,USD,20191005
1086,Rossi Family Ventures,CH63NCZR79469934122522,3462631536 INV100000000004682,166559.08,CHF,20210921
1087,NFS ADVISORS,PA57EITK85774453544950,receipt number  INV1000000000 04869 REFERENCE q67j4kxkvr,42518.14,USD,20021002
1088,NFS ADVISORS,PA57EITK85774453544950,receipt number  INV100000000004869 REFERENCE h4mkni2o,63431.25,USD,20021011
1089,VHI MANUFACTURING,EC96HOBH95227782115933,+ 614 7709634+ 7584769145+ 5187924143+ 549037150+ 454083387 10000000017028 ,269610.24,USD,20041011
1090,P&S Enterprises,SV22EZNA58441680215504,RECEIPT INV100000000020697 103056956,115667.43000000001,USD,20111009
1091,VISTA CARE NETWORK,SV33LFZT25489849531543,payment INV10000000041185 894128760,146414.49,USD,20011030
1092,Patel & Co. Pvt. Ltd.,ZW71WJDX88155642569867,RECEIPT NO 0: 6615607292 & NO 1: 7029394570 & NO 2: 4234847889 & NO 3: 2497175983 & NO 4: 6652790352 105846  NUM bhd,821792.94,USD,20211013
1093,POF SEAFOOD,PA59DQEU56388312178936,#RECEIPT:  1045662 7291801966,122352.45999999999,USD,20051014
1094,Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT 7736753609 INV100 000000021017,245471.3,EUR,20060929
1095,LPT ENERGY,IE16XJVZ01668558714423,5663239187 NIV100000000006581,25384.29,EUR,20071012
1096,LPT ENERGY,IE16XJVZ01668558714423,566323918 INV10000000000658,14397.98,EUR,20071003
1097,LPT ENERGY,IE16XJVZ01668558714423,56632391887 NV100000000006581,23520.3,EUR,20070923
1098,Dubois & Frères SARL,ZW77JSAD86352332836377,receipt number  9666648381,51169.05,USD,20171021
1099,Z&S Enterprises,EU73WLSA12736180675587,payment  INV10000000005535 REFERENCE 51qldoex,30267.96,EUR,20181001
1100,Z&S Enterprises,EU73WLSA12736180675587,payment  INV1000500000005535 REFERENCE xiim8amgkpv9r,26043.099999999995,EUR,20181008
1101,Oliveira & Filhos Comércio,ZW61NWKH00776954994515,receipt number  INV100000000007346 REF 0mw,120294.41,USD,20221019
1102,Red Maple Ventures,US77ISES92996107819674,payment  INV100000000003639,196461.78,USD,20200922
1103,Apollo Catering Services,EC22BZGP90168289034266,RECEIPT  69410094873 | 309083778 | 3899621530 | 4 923898162 | 01772062020,879133.2,USD,20241004
1104,CEM PLANNERS,SV84DXDX31456639442288,receipt number INV100000000001128 79532763484 REF 8nlf,59699.18,USD,20040927
1105,ACS HOSPITALITY,EC06KESO06541453065039,RECEIPT 3INV100000000006597 654594155 2,24523.91,USD,20050926
1106,AeroMax Manufacturing,SE46GXKO73159490586543,receipt number - 3710455032- 3548563460- 7309436229- 0491370813 ,4421635.84,SEK,20241024
1107,SPG REALTY,PA04ULMP25623811229020, INV100000000002683 REFERENCE tjzm2h,62253.75,USD,20211015
1108,Rossi & Figli Costruzioni,SV38XHWS88142304184916,ORDER OF  INV100000000016164,201211.82,USD,20060929
1109,OSM RESOURCES,ES61SPTI39154749449893,receipt number INV00000000003203 108131 ,188071.19,EUR,20160930
1110,OSM RESOURCES,ES61SPTI39154749449893,receipt number NV100000000003203 1003836 1174518342,190901.3,EUR,20160927
1111,Ramirez & Hijos Consultoría,EC52ABOT61230474486347,receipt number INV100000000002086 ,327733.85000000003,USD,20141004
1112,Schmidt & Partners AG,KR68QQJI37882869633333,receipt number  REF 0: 4129681889REF 1: 1917962489REF 2: 5505751167REF 3: 5525724963,954996754.5999999,KRW,20030930
1113,Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT  4144516868,63709.71,EUR,20041001
1114,Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT  4144516868,64369.45,EUR,20041002
1115,Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT  4144516868,51583.56,EUR,20041005
1116,Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT  4144516868,49037.67000000001,EUR,20041005
1117,Dubois & Frères SARL,ZW27IZUX97571132337325,receipt number  ref 0: 3851095803 & ref 1: 8565122567,273413.45999999996,USD,20231008
1118,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY INV100000000014 524 4898077924 pq8j20yhqcgeve,221049.00999999998,USD,20211007
1119,Shoreline Property Group,PA29YGYX91620708881306,022811583  REFERENCE by2,311434.67,USD,20041021
1120,OSM RESOURCES,ES20CMTE44658450515327,receipt number INV100000000002903 100000002209 138091483,88892.17,EUR,20010922
1121,ZC_Ltd_11212,US49NYRG26232164607062,receipt number INV10000000002855 ,146531.02,USD,20110929
1122,ZC_Ltd_11212,US49NYRG26232164607062,receipt number INV100000000016708 04 53978361,291563.51999999996,USD,20140927
1123,Rossi Family Ventures,CH85XPHK60079323701744,97899 44801 INV100000000012135,32869.69,CHF,20230930
1124,Santos Trading Co.,DE13PBFW62516574641980,RECEIPT  + 8521851170 + 975924423 + 455571185 + 27939234 91,510927.65,EUR,20241011
1125,Red Maple Ventures,US77ISES92996107819674,payment 94341151655 INV100000000012517,64449.14,USD,20171005
1126,KC Tech Solutions,FR64WMIF35021218661871,"ORDER OF no 0: 619533319, no 1: 736705538, no 2: 42288882133, no 3: 052722410  0ubmxwupem4q",403080.81,EUR,20001004
1127,Dupont & Frères SARL,IE84PFGD56213172748980,ORDER OF INV100000000011461 199 ,59238.13,EUR,20060927
1128,Santos & Filhos Comércio,DE55ICZQ82524568166254,RECEIPT  2609945592,201349.27,EUR,20071022
1129,Bianchi & Figli SRL,IE78FEXW60444394203790,RECEIPT 057393783 INV4100000000023283,58704.12,EUR,20160929
1130,PL Innovations,IT16HXHD15991479959515,ORDER OF 2899704 684 ,169880.17,EUR,20101013
1131,Dubois & Frères SARL,ZW06XMUW81470863436484,receipt number INV100000000013083 ,175242.6,USD,20201009
1132,Dubois & Frères SARL,ZW06XMUW81470863436484,receipt number  3240711499,78805.87,USD,20201012
1133,Dubois & Frères SARL,ZW06XMUW81470863436484,receipt number INV100000000013083 ,142863.00999999998,USD,20201005
1134,Lumen Power Technologies,IE81NFGS32338919992498,1966642834 ,112633.62,EUR,20211024
1135,Santos Trading Co.,DE80EVCP03273345215817,RECEIPT  + 2087595701 + 9787706458 + 2318820072,384194.26,EUR,20051016
1136,IP Consulting,SV72COVR08960277816802,ORDER OF 0394204246 ,43459.96,USD,20150930
1137,IP Consulting,SV72COVR08960277816802,ORDER OF 309420 4246 ,74164.92,USD,20151012
1138,IP Consulting,SV72COVR08960277816802,ORDER OF 3049204246 ,74009.93,USD,20151010
1139,ADL TECH,US32MKYY32892364098039,no 0: 524378550 | no 1: 54434569778 ,478234.24,USD,20120924
1140,Ferrari & Figli SRL,SV41OAYF71955705708972,ORDER OF 6863630344 INV1000070000014439,54884.090000000004,USD,20151023
1141,KL Technologies,US11MXTO83752599536867,INV00000000022370 1002280 591452809 0,303665.18999999994,USD,20061011
1142,Crimson Event Management,SV12OVQE34825959716219,receipt number INV100000000010869  REF 63y44cqx,20637.87,USD,20061004
1143,Crimson Event Management,SV12OVQE34825959716219,receipt number INV100000000010869  REF kpu5vcg8f2,34483.7,USD,20060928
1144,ADL TECH,US30QLXI48317160457318,28103070 INV10000000003271,31127.379999999997,USD,20011014
1145,RH Services,EC82DAEC93383522385495,receipt number 084756684 INV00000000004032 ogl,87261.26,USD,20141028
1146,RH Services,EC82DAEC93383522385495,receipt number 0084756648 INV1 00000000004032 o2e,34563.53999999999,USD,20140926
1147,Ivanov & Partners Ltd.,SV19KKUN36138602803468,ORDER OF  INV100000000018336,198015.17,USD,20111011
1148,Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT 2083732046 ,32445135.35,JPY,20031004
1149,IP Consulting,SV19KKUN36138602803468,ORDER OF 43842624 3800576352012374818852094420829405 ,868516.4699999999,USD,20241006
1150,VISTA CARE NETWORK,SV45AQUO19832173360815,payment  8375990015,253882.29,USD,20011017
1151,IET SOLUTIONS,ES20UNPH73849275307191,PAY  9546227277,125296.28,EUR,20150922
1152,OF Trading,ZW95DMTM45636270440856,receipt number REF 0: 846214167REF 1: 1928 031183REF 2: 093902353REF 3: 183295 2874  REF 9c5i4hy,707828.37,USD,20191007
1153,Kim & Choi Electronics,FR64WMIF35021218661871,ORDER OF 5885840831  vbcuh767d,125379.76,EUR,20151004
1154,Dupont & Frères SARL,IE20WNTH67529833395352,ORDER OF  104561 ref 0: 7022130991 ref 1: 0544024883 ref 2: 1046097358,621793.0800000001,EUR,20041009
1155,Santos Trading Co.,DE13PBFW62516574641980,RECEIPT  6561867228,137574.78,EUR,20130928
1156,Santos Trading Co.,DE13PBFW62516574641980,RECEIPT INV100000000003675 ,190121.0,EUR,20131013
1157,Z&S Enterprises,EU21QINT89660374269417,payment no 0: 2991367620no 1: 0659210 848no 2: 492404742no 3: 30000727706no 4: 47993118358  REFERENCE mixgi1l580coo,752207.82,EUR,20141004
1158,SPG REALTY,PA93QJXH90039892057264,362927224 V100000000007838 REFERENCE yels,34216.79,USD,20150929
1159,GSOLUTIONS INC,NZ81PSLN50784663347230,RECEIPT  991763332,295748.01,NZD,20100926
1160,Santos & Filho Lda.,AU97ZBMB38756221380797,"PAY  3347868341, 2480871584, 7831551271, 8764219679, 2880420464, 5128424706",1562751.2800000003,AUD,20161005
1161,ZC_Ltd_11212,US15SVBG74166913229289,receipt number  no 0: 0210600838 & no 1: 05616029523 & no 2: 079786724 & no 3: 68674 72136 & no 4: 404018415 & no 5: 0327141555,1129414.7800000003,USD,20021012
1162,POF SEAFOOD,PA07YBHQ30636811836252,#RECEIPT: INV100000 000014011 100000020417 14 84617029,156202.25,USD,20031010
1163,POF SEAFOOD,PA07YBHQ30636811836252,#RECEIPT: INV10000000001401 1989 14846170,233561.14,USD,20031007
1164,AeroMax Manufacturing,SE68LCKC51835489607558,receipt number - 0654083293- 2994920437- 7144716857 ,4664578.76,SEK,20011002
1165,H&Co. Enterprises,ES95HFKV50917403914231,ORDER OF INV100000000070088 542746142,69238.86,EUR,20141012
1166,Lumen Power Technologies,IE81NFGS32338919992498, INV100000000022075,107060.89,EUR,20210925
1167,CEM PLANNERS,SV12OVQE34825959716219,receipt number 8INV100000000030098 209928044 REF lj2so,34402.16,USD,20070930
1168,Lumen Power Technologies,IE06TDSM28083625734102,4926665065 ,42452.11,EUR,20141011
