invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,NAME1,WAERS,WRBTR,BLDAT,ZFBDT
2589,001,5000,2016,1000001788,001,INV100000000003335,9498064924,TCO9263651,Zhao & Sons Ltd.,EUR,52407.49,20160920,20160924
2590,001,5000,2016,1000019204,001,INV100000000007951,6739471636,TCO9263651,Zhao & Sons Ltd.,EUR,161093.85,20160920,20160921
2591,001,1000,2019,1000014324,002,INV100000000024213,1225819774,SVK9876542,Oliveira & Filhos Comércio,USD,169514.79,20190920,20191016
2592,001,1000,2019,1000010272,002,INV100000000007503,5247609126,SVK9876542,Oliveira & Filhos Comércio,USD,346833.87,20190920,20190925
2593,001,1000,2019,1000000994,001,INV100000000005654,3036558804,SVK9876542,Oliveira & Filhos Comércio,USD,203031.09,20190920,20190924
2594,001,1000,2019,1000017267,001,INV100000000010505,6226640126,SVK9876542,Oliveira & Filhos Comércio,USD,257268.15,20190920,20191004
2595,001,1000,2019,1000005636,001,INV100000000007444,7969350014,SVK9876542,Oliveira & Filhos Comércio,USD,235612.73,20190920,20191001
2596,001,1000,2004,1000006477,001,INV100000000001008,4100824284,BEY4435252,Vulcan Heavy Industries,USD,204243.26,20040920,20041003
2597,001,1000,2002,1000002263,001,INV100000000002507,3205827836,ZAL0239607,Aurora Digital Labs,USD,124885.26,20020920,20020922
2598,001,1000,2002,1000011538,002,INV100000000002308,1485096099,ZAL0239607,Aurora Digital Labs,USD,162727.2,20020920,20021020
2599,001,1000,2002,1000019602,002,INV100000000011796,3091692367,ZAL0239607,Aurora Digital Labs,USD,83511.14,20020920,20020930
2600,001,1000,2010,1000030789,001,INV100000000002676,7877159544,CEI4303673,Bianchi & Figli SRL,EUR,133369.67,20100920,20101001
2601,001,3000,2010,1000005310,001,INV100000000008882,7931394612,SIZ6820794,Global Solutions Ltd,NZD,247905.86,20100920,20101011
2602,001,3000,2010,1000023317,001,INV100000000009948,4788314043,SIZ6820794,Global Solutions Ltd,NZD,324475.62,20100920,20100928
2603,001,3000,2010,1000014342,003,INV100000000006971,9941400899,SIZ6820794,Global Solutions Ltd,NZD,160990.37,20100920,20101020
2604,001,3000,2010,1000018432,001,INV100000000011579,5170209130,SIZ6820794,Global Solutions Ltd,NZD,577909.13,20100920,20100922
2605,001,3000,2010,1000006320,001,INV100000000005742,3699142749,SIZ6820794,Global Solutions Ltd,NZD,253847.72,20100920,20101019
2606,001,1000,2015,1000020577,001,INV100000000008002,5892411617,ZAL0239607,Aurora Digital Labs,USD,122885.42,20150920,20151028
2607,001,3000,2021,1000034414,001,INV100000000015013,5506463935,PNH6985521,Smith & Co. Consulting,USD,78241.05,20210920,20211016
2608,001,1000,2020,1000008384,001,INV100000000001596,5719083705,TAE8255972,Lumen Power Technologies,EUR,123658.97,20200920,20201014
2609,001,1000,2012,1000020560,001,INV100000000002817,1332471635,TAE8255972,Lumen Power Technologies,EUR,45129.45,20120920,20121009
2610,001,2000,2011,1000000033,001,INV100000000011595,8140142866,EXV9923358,Kim & Lee Technologies,USD,123292.73,20110920,20110928
2611,001,2000,2011,1000010970,001,INV100000000001844,2152433273,EXV9923358,Kim & Lee Technologies,USD,31495.61,20110920,20111016
2612,001,2000,2011,1000002009,001,INV100000000003817,4514904496,EXV9923358,Kim & Lee Technologies,USD,18293.6,20110920,20111006
2613,001,2000,2011,1000002465,001,INV100000000013328,1160585013,EXV9923358,Kim & Lee Technologies,USD,95481.43,20110920,20111022
2614,001,2000,2011,1000014654,001,INV100000000002439,3028038173,EXV9923358,Kim & Lee Technologies,USD,193274.85,20110920,20111011
2615,001,1000,2023,1000003998,001,INV100000000039488,8322392833,XWZ9909813,Crimson Event Management,USD,115074.67,20230920,20231011
2616,001,1000,2023,1000003133,001,INV100000000019386,9565670451,XWZ9909813,Crimson Event Management,USD,86937.74,20230920,20231006
2617,001,1000,2023,1000013458,001,INV100000000011860,0933938115,XWZ9909813,Crimson Event Management,USD,259736.74,20230920,20231007
2618,001,1000,2023,1000026745,001,INV100000000010820,9246312588,XWZ9909813,Crimson Event Management,USD,203610.39,20230920,20230927
2619,001,1000,2023,1000007670,001,INV100000000004260,7273917016,XWZ9909813,Crimson Event Management,USD,48165.39,20230920,20231004
2620,001,1000,2023,1000031764,001,INV100000000002440,8064169010,XWZ9909813,Crimson Event Management,USD,242638.27,20230920,20231018
2621,001,1000,2023,1000016921,001,INV100000000004738,6321581529,XWZ9909813,Crimson Event Management,USD,155211.34,20230920,20230926
2622,001,1000,2020,1000003967,001,INV100000000018736,8998175367,GPN1729300,Schmidt & Partners AG,KRW,414163041.37,20200920,20201011
2623,001,1000,2004,1000006661,001,INV100000000037296,1570027876,YMT4618717,Red Maple Ventures,USD,107403.79,20040920,20041013
2624,001,4000,2001,1000000641,001,INV100000000001069,3892576566,TAE8255972,Lumen Power Technologies,EUR,82860.39,20010920,20011018
2625,001,2000,2016,1000027308,001,INV100000000001319,3708064874,BEY4435252,Vulcan Heavy Industries,USD,17435.01,20160920,20161024
2626,001,2000,2023,1000012516,002,INV100000000006793,6754955514,SVK9876542,Oliveira & Filhos Comércio,USD,380408.89,20230920,20230926
2627,001,2000,2019,1000016089,001,INV100000000009723,6619307068,JVE9656627,Vista Health Care Services,USD,60444.92,20190920,20191014
2628,001,1000,2005,1000004592,001,INV100000000001835,5797090513,ETW4696582,AeroMax Manufacturing,SEK,739249.78,20050920,20050929
2629,001,1000,2020,1000007252,001,INV100000000007052,3236171302,JYB8631854,Dubois & Co. S.A.R.L.,USD,98300.27,20200920,20200924
2630,001,1000,2020,1000003292,001,INV100000000005033,0049163843,DDD0641353,Zhang & Co. Limited,USD,121042.4,20200920,20200927
2631,001,5000,2020,1000010913,001,INV100000000001613,5397656335,YSD3087280,Ramirez & Hijos Servicios,USD,429202.44,20200920,20201003
2632,001,1000,2022,1000005691,001,INV100000000000175,0741148777,QYY2957205,Park & Lee Solutions,EUR,170728.33,20220920,20221021
2633,001,3000,2022,1000006265,001,INV100000000005441,1522341259,JYB8631854,Dubois & Co. S.A.R.L.,USD,14484.96,20220920,20221009
2634,001,3000,2022,1000003050,001,INV100000000009466,1681193510,JYB8631854,Dubois & Co. S.A.R.L.,USD,158464.18,20220920,20220927
2635,001,3000,2022,1000009513,001,INV100000000000271,5884895024,JYB8631854,Dubois & Co. S.A.R.L.,USD,164048.49,20220920,20221015
2636,001,3000,2022,1000018435,001,INV100000000003046,2085733274,JYB8631854,Dubois & Co. S.A.R.L.,USD,84355.18,20220920,20221009
2637,001,3000,2014,1000004509,002,INV100000000015748,5210455152,YSV1911248,Galaxy IT Services,JPY,30920269.0,20140920,20141018
2638,001,1000,2005,1000004374,001,INV100000000002921,3163954190,ZAL0239607,Aurora Digital Labs,USD,153296.64,20050920,20051002
2639,001,1000,2023,1000013607,001,INV100000000006354,8855969479,TLW0369383,Blue Horizon Travel Ltd,JPY,16970597.36,20230920,20230926
2640,001,1000,2023,1000010609,001,INV100000000030567,2400015840,TLW0369383,Blue Horizon Travel Ltd,JPY,30721345.69,20230920,20231005
2641,001,1000,2023,1000004798,001,INV100000000005682,1735721332,TLW0369383,Blue Horizon Travel Ltd,JPY,43696564.65,20230920,20230929
2642,001,1000,2021,1000004881,002,INV100000000000931,1669290378,XWZ9909813,Crimson Event Management,USD,117255.04,20210920,20211006
2643,001,1000,2021,1000024472,001,INV100000000009071,9178192002,XWZ9909813,Crimson Event Management,USD,104375.06,20210920,20211001
2644,001,1000,2021,1000005501,002,INV100000000006000,1008164637,XWZ9909813,Crimson Event Management,USD,16436.13,20210920,20210928
2645,001,1000,2008,1000007770,001,INV100000000016572,2950355366,UXJ6820071,Rossi & Figli S.p.A.,CHF,78999.32,20080920,20081009
2646,001,3000,2008,1000015393,001,INV100000000013275,0066251870,IUX2238877,Patel & Co. Pvt. Ltd.,USD,310458.14,20080920,20081005
2647,001,2000,2003,1000004599,002,INV100000000016433,3460800173,EXV9923358,Kim & Lee Technologies,USD,104921.16,20030920,20030928
2648,001,2000,2007,1000004893,001,INV100000000013478,6921773465,AVR1905370,Dupont & Frères SARL,EUR,139577.68,20070920,20071012
2649,001,1000,2019,1000010181,001,INV100000000023032,6768857347,QNK4898931,Bertolini & Figli S.p.A.,JPY,20964873.77,20190920,20190924
2650,001,3000,2024,1000046103,001,INV100000000000543,8842007253,BEY4435252,Vulcan Heavy Industries,USD,194053.3,20240920,20241007
2651,001,3000,2024,1000005051,001,INV100000000004420,7403908022,BEY4435252,Vulcan Heavy Industries,USD,257701.74,20240920,20240926
2652,001,2000,2015,1000000055,001,INV100000000005289,4696431641,MUT0417299,Ramirez & Hijos Consultoría,USD,33002.21,20150920,20150928
2653,001,1000,2022,1000003484,001,INV100000000015497,1389124288,PNH6985521,Smith & Co. Consulting,USD,181336.46,20220920,20221031
2654,001,1000,2017,1000010587,001,INV100000000003319,5185955263,HFX5107881,Pacific Ocean Fisheries,USD,216254.57,20170920,20171013
2655,001,1000,2017,1000003251,001,INV100000000000062,6238104422,HFX5107881,Pacific Ocean Fisheries,USD,161958.52,20170920,20170930
2656,001,1000,2017,1000009039,001,INV100000000016317,3826516374,HFX5107881,Pacific Ocean Fisheries,USD,46834.74,20170920,20171009
2657,001,1000,2017,1000005214,001,INV100000000002545,1110564942,HFX5107881,Pacific Ocean Fisheries,USD,59704.98,20170920,20170930
2658,001,1000,2017,1000006893,001,INV100000000001629,4388138542,HFX5107881,Pacific Ocean Fisheries,USD,34507.95,20170920,20171014
2659,001,2000,2022,1000008490,001,INV100000000012561,2187731333,YSV1911248,Galaxy IT Services,JPY,19907370.59,20220920,20221009
2660,001,1000,2024,1000010117,001,INV100000000007353,4711214944,DDD0641353,Zhang & Co. Limited,USD,191287.67,20240920,20241006
2661,001,2000,2000,1000005643,001,INV100000000006936,4288255914,ETW4696582,AeroMax Manufacturing,SEK,926152.49,20000920,20001004
2662,001,1000,2023,1000010875,001,INV100000000002163,9225356953,EVP4571878,Renault & Fils SARL,EUR,34347.57,20230920,20231020
2663,001,1000,2017,1000046241,001,INV100000000011564,6853310001,CZR7214715,Patel & Sons Pvt. Ltd.,USD,222409.4,20170920,20170923
2664,001,1000,2017,1000006809,002,INV100000000004750,4814858087,CZR7214715,Patel & Sons Pvt. Ltd.,USD,340792.95,20170920,20171019
2665,001,3000,2015,1000001684,002,INV100000000012332,6390974483,YMT4618717,Red Maple Ventures,USD,466082.48,20150920,20151006
2666,001,1000,2011,1000022776,001,INV100000000004591,1775360019,UXJ6820071,Rossi & Figli S.p.A.,CHF,341077.78,20110920,20111007
2667,001,1000,2011,1000011912,001,INV100000000014203,2566712861,UXJ6820071,Rossi & Figli S.p.A.,CHF,264831.89,20110920,20111016
2668,001,1000,2011,1000008285,002,INV100000000011606,3598451692,UXJ6820071,Rossi & Figli S.p.A.,CHF,69058.91,20110920,20111023
2669,001,1000,2002,1000003015,001,INV100000000006528,7904097784,ABL2462450,Kim & Choi Electronics,EUR,18672.42,20020920,20020926
2670,001,2000,2013,1000002227,001,INV100000000004475,0913033643,JVE9656627,Vista Health Care Services,USD,144610.08,20130920,20131013
2671,001,3000,2017,1000009254,001,INV100000000005276,8452025013,JVE9656627,Vista Health Care Services,USD,226958.88,20170920,20170929
2672,001,1000,2006,1000010295,001,INV100000000014097,6033543029,EIJ1498063,Rossi & Figli Costruzioni,USD,123229.71,20060920,20061007
2673,001,1000,2001,1000012757,001,INV100000000001987,0604497921,EIJ1498063,Rossi & Figli Costruzioni,USD,168270.43,20010920,20010929
2674,001,1000,2001,1000000887,001,INV100000000004112,1099040605,EIJ1498063,Rossi & Figli Costruzioni,USD,72768.54,20010920,20011015
2675,001,5000,2003,1000019348,001,INV100000000002572,1551068068,UKG9830524,Tanaka & Co. 株式会社,USD,243448.83,20030920,20030927
2676,001,1000,2001,1000003538,001,INV100000000010547,3639639056,ZAL0239607,Aurora Digital Labs,USD,167342.74,20010920,20010930
2677,001,1000,2001,1000007592,001,INV100000000001098,7739261351,JVE9656627,Vista Health Care Services,USD,323707.1,20010920,20011026
2678,001,1000,2020,1000004529,001,INV100000000015659,0656953255,YGQ8237982,Eagle Financial Group,USD,183586.37,20200920,20201010
2679,001,3000,2013,1000000316,001,INV100000000010872,0492050792,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,101428.57,20130920,20131015
2680,001,5000,2001,1000017498,001,INV100000000001187,7280950695,NVA0018948,Liu & Chao Engineering,NOK,1832385.67,20010920,20010923
2681,001,4000,2023,1000024208,002,INV100000000000061,3186768149,XQI8289538,Nexus Financial Services,USD,300329.25,20230920,20231019
2682,001,2000,2016,1000007072,001,INV100000000001949,9682604801,QYY2957205,Park & Lee Solutions,EUR,85751.93,20160920,20161020
2683,001,2000,2016,1000003388,001,INV100000000009768,5831657623,GXB1113780,Hassan & Co. Ltd.,EUR,108451.83,20160920,20160929
2684,001,2000,2020,1000010124,001,INV100000000017329,6563440375,XWZ9909813,Crimson Event Management,USD,177961.45,20200920,20201009
2685,001,2000,2002,1000014848,001,INV100000000001982,0023998442,YGQ8237982,Eagle Financial Group,USD,60999.87,20020920,20021016
2686,001,1000,2001,1000025279,001,INV100000000004945,9327553153,DDD0641353,Zhang & Co. Limited,USD,367152.87,20010920,20010927
2687,001,1000,2001,1000003673,001,INV100000000000068,6684807068,DDD0641353,Zhang & Co. Limited,USD,226278.33,20010920,20011014
2688,001,1000,2001,1000005463,001,INV100000000014020,8743259039,DDD0641353,Zhang & Co. Limited,USD,217676.3,20010920,20011011
2689,001,1000,2001,1000004065,001,INV100000000018904,0190822513,DDD0641353,Zhang & Co. Limited,USD,192459.63,20010920,20011025
2690,001,1000,2001,1000000695,001,INV100000000015874,4094240548,DDD0641353,Zhang & Co. Limited,USD,175254.97,20010920,20010927
2691,001,1000,2001,1000001239,001,INV100000000000594,6625807268,DDD0641353,Zhang & Co. Limited,USD,362241.65,20010920,20011024
2692,001,3000,2001,1000005142,001,INV100000000001509,9775797669,IUX2238877,Patel & Co. Pvt. Ltd.,USD,186836.26,20010920,20010926
2693,001,1000,2015,1000003184,001,INV100000000006239,2750669927,ABL2462450,Kim & Choi Electronics,EUR,147420.22,20150920,20151017
2694,001,7000,2015,1000008690,001,INV100000000014424,1852699925,EXV9923358,Kim & Lee Technologies,USD,53601.11,20150920,20151006
2695,001,2000,2011,1000043676,001,INV100000000008877,4985142911,QYY2957205,Park & Lee Solutions,EUR,303679.11,20110920,20110924
2696,001,1000,2013,1000011565,001,INV100000000002706,8632182814,MLW7256855,Santos & Filho Lda.,AUD,215211.35,20130920,20130925
2697,001,7000,2021,1000008066,001,INV100000000008923,8893463644,MUT0417299,Ramirez & Hijos Consultoría,USD,374085.34,20210920,20210930
2698,001,7000,2021,1000010304,001,INV100000000020692,6488602289,MUT0417299,Ramirez & Hijos Consultoría,USD,312491.56,20210920,20211014
2699,001,7000,2021,1000030178,001,INV100000000001550,3801918913,MUT0417299,Ramirez & Hijos Consultoría,USD,86006.35,20210920,20211010
2700,001,7000,2021,1000008102,001,INV100000000012570,7448793593,MUT0417299,Ramirez & Hijos Consultoría,USD,54030.42,20210920,20211008
2701,001,7000,2021,1000004676,001,INV100000000029241,0515564019,MUT0417299,Ramirez & Hijos Consultoría,USD,49465.13,20210920,20210930
2702,001,7000,2021,1000000598,002,INV100000000009513,5457338385,MUT0417299,Ramirez & Hijos Consultoría,USD,42104.75,20210920,20211009
2703,001,1000,2012,1000017651,001,INV100000000005883,7472406259,NVA0018948,Liu & Chao Engineering,NOK,408973.3,20120920,20120924
2704,001,3000,2015,1000000682,001,INV100000000004315,2819581822,KST5094255,Infinity Edge Technologies,EUR,214507.21,20150920,20150925
2705,001,4000,2004,1000000164,003,INV100000000011008,6613060653,YGQ8237982,Eagle Financial Group,USD,135642.22,20040920,20041006
2706,001,1000,2013,1000002971,002,INV100000000014484,6563252207,CEI4303673,Bianchi & Figli SRL,EUR,36383.14,20130920,20131009
2707,001,2000,2007,1000015930,001,INV100000000030049,9704717430,YSV1911248,Galaxy IT Services,JPY,33424341.5,20070920,20071003
2708,001,5000,2014,1000006739,001,INV100000000024123,1906443144,EVP4571878,Renault & Fils SARL,EUR,171968.02,20140920,20141013
2709,001,1000,2012,1000009933,001,INV100000000010925,3458002485,ZYU5636450,Nakamura & Co. 株式会社,EUR,168278.1,20120920,20121005
2710,001,2000,2012,1000001779,001,INV100000000010366,0759970760,GPN1729300,Schmidt & Partners AG,KRW,171335809.92,20120920,20121025
2711,001,2000,2019,1000010784,001,INV100000000006872,3785985468,ETW4696582,AeroMax Manufacturing,SEK,870831.62,20190920,20191006
2712,001,1000,2007,1000001672,001,INV100000000016826,0112762895,QYY2957205,Park & Lee Solutions,EUR,71922.88,20070920,20071022
2713,001,2000,2012,1000006394,001,INV100000000000940,8019413417,TLW0369383,Blue Horizon Travel Ltd,JPY,39741402.69,20120920,20121009
2714,001,2000,2012,1000002360,001,INV100000000011700,8634239940,TLW0369383,Blue Horizon Travel Ltd,JPY,27619812.16,20120920,20120928
2715,001,2000,2012,1000019290,001,INV100000000007637,0209486641,TLW0369383,Blue Horizon Travel Ltd,JPY,17117942.04,20120920,20121004
2716,001,2000,2012,1000011401,001,INV100000000014354,9609212787,TLW0369383,Blue Horizon Travel Ltd,JPY,16357530.05,20120920,20120925
2717,001,2000,2012,1000022212,001,INV100000000006795,1620168485,TLW0369383,Blue Horizon Travel Ltd,JPY,18514631.79,20120920,20121004
2718,001,2000,2012,1000022774,001,INV100000000000435,5347434945,TLW0369383,Blue Horizon Travel Ltd,JPY,35959540.34,20120920,20120930
2719,001,3000,2024,1000006112,001,INV100000000012690,5228140311,CDK1354752,Ivanov & Partners Ltd.,USD,224602.48,20240920,20241002
2720,001,2000,2005,1000010248,001,INV100000000003003,5320888153,UXJ6820071,Rossi & Figli S.p.A.,CHF,84493.39,20050920,20051011
2721,001,2000,2017,1000009800,001,INV100000000005137,1235726143,JJM5054555,Shoreline Property Group,USD,220630.36,20170920,20170926
2722,001,2000,2013,1000010936,001,INV100000000004483,1252088084,KVF4482570,Santos & Filhos Comércio,EUR,97388.06,20130920,20130921
2723,001,2000,2019,1000009276,001,INV100000000003521,0558645576,CEI4303673,Bianchi & Figli SRL,EUR,189471.47,20190920,20191006
2724,001,1000,2016,1000020944,001,INV100000000026406,9390001042,HFX5107881,Pacific Ocean Fisheries,USD,135647.17,20160920,20161003
2725,001,1000,2016,1000005087,001,INV100000000028010,9624021887,HFX5107881,Pacific Ocean Fisheries,USD,332580.12,20160920,20160926
2726,001,1000,2016,1000005409,001,INV100000000001362,8094056910,HFX5107881,Pacific Ocean Fisheries,USD,197900.03,20160920,20161005
2727,001,1000,2016,1000016319,001,INV100000000001033,0977527108,HFX5107881,Pacific Ocean Fisheries,USD,155482.67,20160920,20161017
2728,001,1000,2016,1000012375,001,INV100000000007570,4204263878,HFX5107881,Pacific Ocean Fisheries,USD,157200.6,20160920,20160926
2729,001,1000,2008,1000005179,001,INV100000000011720,2321603887,BEY4435252,Vulcan Heavy Industries,USD,258259.38,20080920,20081013
2730,001,2000,2005,1000029255,001,INV100000000001484,8541316642,JVE9656627,Vista Health Care Services,USD,333524.29,20050920,20051028
